;Version, 1, 0
;S11 dB20,;S12 dB20,;S21 dB20,;S22 dB20
;X, Y,;X, Y,;X, Y,;X, Y
;Re, Re,;Re, Re,;Re, Re,;Re, Re
;freq, S-Param,;freq, S-Param,;freq, S-Param,;freq, S-Param
;Hz, dB,;Hz, dB,;Hz, dB,;Hz, dB
6807693.586936031,-0.1489760579738355,6807693.586936031,-166.1745574112147,6807693.586936031,-53.05563890128543,6807693.586936031,-0.001842050724464549
6823386.941415309,-0.1489762058734453,6823386.941415309,-166.136953671358,6823386.941415309,-53.03803586605881,6823386.941415309,-0.001849235579214976
6839116.472812902,-0.1489763544558492,6839116.472812902,-166.0993588773671,6839116.472812902,-53.02044177995313,6839116.472812902,-0.00185644330499443
6854882.264525221,-0.1489765037241857,6854882.264525221,-166.0617730541584,6854882.264525221,-53.00285666789296,6854882.264525221,-0.001863673934426382
6870684.400140923,-0.1489766536816556,6870684.400140923,-166.0241962266353,6870684.400140923,-52.98528055480367,6870684.400140923,-0.001870927499848126
6886522.963441359,-0.1489768043312954,6886522.963441359,-165.9866284197171,6886522.963441359,-52.96771346561463,6886522.963441359,-0.001878204033328139
6902398.038401014,-0.148976955676563,6902398.038401014,-165.949069658302,6902398.038401014,-52.95015542524386,6902398.038401014,-0.001885503566635217
6918309.709187956,-0.1489771077204144,6918309.709187956,-165.9115199673083,6918309.709187956,-52.93260645862204,6918309.709187956,-0.001892826131261624
6934258.060164278,-0.1489772604664626,6934258.060164278,-165.8739793716336,6934258.060164278,-52.91506659066057,6934258.060164278,-0.00190017175840862
6950243.175886552,-0.1489774139175536,6950243.175886552,-165.8364478961894,6950243.175886552,-52.89753584628996,6950243.175886552,-0.001907540478970068
6966265.141106267,-0.1489775680770659,6966265.141106267,-165.7989255658751,6966265.141106267,-52.88001425042228,6966265.141106267,-0.001914932323567154
6982324.04077029,-0.1489777229484411,6982324.04077029,-165.7614124055826,6982324.04077029,-52.86250182796713,6982324.04077029,-0.001922347322505949
6998419.960021308,-0.1489778785345348,6998419.960021308,-165.7239084402166,6998419.960021308,-52.84499860384287,6998419.960021308,-0.001929785505786086
7014552.984198282,-0.1489780348390495,7014552.984198282,-165.6864136946506,7014552.984198282,-52.82750460294142,7014552.984198282,-0.001937246903121019
7030723.198836899,-0.1489781918652009,7030723.198836899,-165.648928193772,7030723.198836899,-52.81001985016277,7030723.198836899,-0.001944731543901368
7046930.68967003,-0.1489783496160939,7046930.68967003,-165.6114519624557,7046930.68967003,-52.7925443704013,7046930.68967003,-0.001952239457219029
7063175.542628177,-0.1489785080954654,7063175.542628177,-165.5739850255654,7063175.542628177,-52.77507818853252,7063175.542628177,-0.001959770671836315
7079457.843839932,-0.1489786673064044,7079457.843839932,-165.536527407962,7079457.843839932,-52.75762132943834,7079457.843839932,-0.001967325216217779
7095777.679632437,-0.1489788272525674,7095777.679632437,-165.4990791344875,7095777.679632437,-52.74017381797358,7095777.679632437,-0.001974903118496456
7112135.136531836,-0.1489789879370434,7112135.136531836,-165.4616402299973,7112135.136531836,-52.72273567900644,7112135.136531836,-0.001982504406484475
7128530.301263737,-0.1489791493633201,7128530.301263737,-165.4242107193098,7128530.301263737,-52.7053069373795,7128530.301263737,-0.001990129107681737
7144963.260753672,-0.1489793115348026,7144963.260753672,-165.386790627252,7144963.260753672,-52.68788761793213,7144963.260753672,-0.001997777249241189
7161434.102127555,-0.1489794744551667,7161434.102127555,-165.349379978623,7161434.102127555,-52.67047774547741,7161434.102127555,-0.002005448857998728
7177942.912712148,-0.1489796381274694,7177942.912712148,-165.3119787982282,7177942.912712148,-52.65307734484158,7177942.912712148,-0.002013143960448119
7194489.780035522,-0.1489798025555386,7194489.780035522,-165.2745871108457,7194489.780035522,-52.63568644081244,7194489.780035522,-0.002020862582758359
7211074.791827519,-0.1489799677427078,7211074.791827519,-165.2372049412389,7211074.791827519,-52.61830505817778,7211074.791827519,-0.00202860475074763
7227698.036020222,-0.1489801336924233,7227698.036020222,-165.1998323141689,7227698.036020222,-52.6009332217123,7227698.036020222,-0.002036370489892947
7244359.600748416,-0.1489803004083748,7244359.600748416,-165.1624692543677,7244359.600748416,-52.58357095616267,7244359.600748416,-0.002044159825334975
7261059.574350059,-0.1489804678942008,7261059.574350059,-165.1251157865513,7261059.574350059,-52.56621828626811,7261059.574350059,-0.002051972781854885
7277798.045366748,-0.1489806361529298,7277798.045366748,-165.0877719354432,7277798.045366748,-52.54887523676174,7277798.045366748,-0.002059809383893641
7294575.102544191,-0.1489808051886605,7294575.102544191,-165.050437725718,7294575.102544191,-52.53154183233627,7294575.102544191,-0.002067669655523063
7311390.834832675,-0.1489809750046087,7311390.834832675,-165.013113182046,7311390.834832675,-52.51421809768548,7311390.834832675,-0.002075553620478618
7328245.331387538,-0.1489811456047142,7328245.331387538,-164.9757983290754,7328245.331387538,-52.496904057468,7328245.331387538,-0.002083461302112162
7345138.681569642,-0.1489813169922947,7345138.681569642,-164.9384931914441,7345138.681569642,-52.47959973633832,7345138.681569642,-0.002091392723435338
7362070.97494585,-0.1489814891714393,7362070.97494585,-164.9011977937403,7362070.97494585,-52.46230515891117,7362070.97494585,-0.002099347907080031
7379042.301289494,-0.1489816621451753,7379042.301289494,-164.8639121605791,7379042.301289494,-52.44502034980628,7379042.301289494,-0.002107326875308979
7396052.750580858,-0.1489818359176937,7396052.750580858,-164.8266363165023,7396052.750580858,-52.42774533359345,7396052.750580858,-0.002115329650022518
7413102.413007651,-0.1489820104924584,7413102.413007651,-164.789370286062,7413102.413007651,-52.41048013483645,7413102.413007651,-0.002123356252738329
7430191.378965486,-0.1489821858730512,7430191.378965486,-164.7521140937754,7430191.378965486,-52.39322477807318,7430191.378965486,-0.002131406704598193
7447319.739058359,-0.1489823620634766,7447319.739058359,-164.7148677641333,7447319.739058359,-52.37597928780663,7447319.739058359,-0.002139481026368944
7464487.58409913,-0.1489825390673713,7464487.58409913,-164.677631321598,7464487.58409913,-52.3587436885246,7464487.58409913,-0.002147579238419327
7481695.005110004,-0.1489827168885358,7481695.005110004,-164.6404047906103,7481695.005110004,-52.34151800468204,7481695.005110004,-0.002155701360746036
7498942.093323015,-0.1489828955301573,7498942.093323015,-164.6031881956024,7498942.093323015,-52.32430226072907,7498942.093323015,-0.002163847412955388
7516228.940180507,-0.1489830749971244,7516228.940180507,-164.5659815609264,7516228.940180507,-52.30709648103701,7516228.940180507,-0.002172017414251746
7533555.637335623,-0.1489832552924586,7533555.637335623,-164.5287849109619,7533555.637335623,-52.28990068999948,7533555.637335623,-0.00218021138345295
7550922.276652784,-0.1489834364202291,7550922.276652784,-164.4915982700249,7550922.276652784,-52.27271491195634,7550922.276652784,-0.002188429338971025
7568328.950208184,-0.1489836183839364,7568328.950208184,-164.4544216624206,7568328.950208184,-52.25553917122917,7568328.950208184,-0.002196671298825685
7585775.750290275,-0.1489838011881606,7585775.750290275,-164.4172551123941,7585775.750290275,-52.23837349208044,7585775.750290275,-0.002204937280625036
7603262.769400251,-0.1489839848359717,7603262.769400251,-164.3800986442004,7603262.769400251,-52.22121789878307,7603262.769400251,-0.002213227301571369
7620790.100252549,-0.1489841693320469,7620790.100252549,-164.3429522820111,7620790.100252549,-52.20407241552947,7620790.100252549,-0.002221541378460184
7638357.835775332,-0.1489843546797777,7638357.835775332,-164.3058160500097,7638357.835775332,-52.18693706651884,7638357.835775332,-0.00222987952766959
7655966.069110984,-0.1489845408831011,7655966.069110984,-164.2686899723211,7655966.069110984,-52.16981187589785,7655966.069110984,-0.002238241765168011
7673614.893616606,-0.1489847279462294,7673614.893616606,-164.2315740730322,7673614.893616606,-52.15269686777017,7673614.893616606,-0.002246628106496824
7691304.402864509,-0.1489849158729063,7691304.402864509,-164.1944683762085,7691304.402864509,-52.13559206621905,7691304.402864509,-0.002255038566779042
7709034.69064271,-0.1489851046672883,7709034.69064271,-164.1573729058554,7709034.69064271,-52.11849749527336,7709034.69064271,-0.002263473160718344
7726805.850955429,-0.1489852943333468,7726805.850955429,-164.1202876859592,7726805.850955429,-52.10141317893614,7726805.850955429,-0.002271931902575926
7744617.978023589,-0.1489854848750842,7744617.978023589,-164.0832127404587,7744617.978023589,-52.08433914116685,7744617.978023589,-0.002280414806203293
7762471.166285315,-0.1489856762964227,7762471.166285315,-164.0461480932652,7762471.166285315,-52.06727540588864,7762471.166285315,-0.002288921884994995
7780365.510396433,-0.1489858686013492,7780365.510396433,-164.0090937682266,7780365.510396433,-52.05022199697952,7780365.510396433,-0.002297453151930099
7798301.105230976,-0.1489860617947069,7798301.105230976,-163.9720497891472,7798301.105230976,-52.03317893825452,7798301.105230976,-0.002306008619535539
7816278.045881681,-0.148986255879546,7816278.045881681,-163.935016179824,7816278.045881681,-52.01614625353528,7816278.045881681,-0.00231458829989768
7834296.427660499,-0.1489864508603742,7834296.427660499,-163.8979929639818,7834296.427660499,-51.99912396656275,7834296.427660499,-0.002323192204662327
7852356.346099094,-0.1489866467418366,7852356.346099094,-163.8609801652838,7852356.346099094,-51.98211210102377,7852356.346099094,-0.002331820345018314
7870457.896949359,-0.1489868435273973,7870457.896949359,-163.8239778073946,7870457.896949359,-51.96511068059775,7870457.896949359,-0.002340472731715841
7888601.176183913,-0.148987041221572,7888601.176183913,-163.7869859138873,7888601.176183913,-51.9481197288832,7888601.176183913,-0.002349149375037523
7906786.279996616,-0.1489872398283867,7906786.279996616,-163.7500045083166,7906786.279996616,-51.93113926945244,7906786.279996616,-0.002357850284817688
7925013.304803078,-0.1489874393523433,7925013.304803078,-163.7130336141692,7925013.304803078,-51.91416932581194,7925013.304803078,-0.002366575470425009
7943282.347241172,-0.1489876397971464,7943282.347241172,-163.6760732549073,7943282.347241172,-51.8972099214397,7943282.347241172,-0.002375324940776971
7961593.50417154,-0.148987841168004,7961593.50417154,-163.639123453892,7961593.50417154,-51.88026107972571,7961593.50417154,-0.002384098704313826
7979946.872678114,-0.1489880434681242,7979946.872678114,-163.6021842344994,7979946.872678114,-51.86332282406255,7979946.872678114,-0.00239289676900727
7998342.550068628,-0.14898824670226,7998342.550068628,-163.5652556200111,7998342.550068628,-51.84639517774851,7998342.550068628,-0.002401719142368161
8016780.633875131,-0.1489884508748702,8016780.633875131,-163.5283376336572,8016780.633875131,-51.82947816403752,8016780.633875131,-0.002410565831419504
8035261.221854508,-0.1489886559900192,8035261.221854508,-163.4914302986223,8035261.221854508,-51.81257180613984,8035261.221854508,-0.002419436842713815
8053784.411988997,-0.1489888620523031,8053784.411988997,-163.4545336380365,8053784.411988997,-51.79567612719613,8053784.411988997,-0.002428332182332154
8072350.302486708,-0.1489890690659325,8072350.302486708,-163.417647674967,8072350.302486708,-51.77879115030093,8072350.302486708,-0.002437251855857112
8090958.991782146,-0.1489892770353003,8090958.991782146,-163.3807724324328,8090958.991782146,-51.76191689849293,8090958.991782146,-0.002446195868394993
8109610.578536727,-0.1489894859649164,8109610.578536727,-163.3439079333815,8109610.578536727,-51.7450533947387,8109610.578536727,-0.00245516422456135
8128305.161639307,-0.1489896958591728,8128305.161639307,-163.3070542007086,8128305.161639307,-51.72820066195911,8128305.161639307,-0.002464156928483866
8147042.840206706,-0.1489899067220761,8147042.840206706,-163.270211257262,8147042.840206706,-51.71135872302321,8147042.840206706,-0.00247317398379175
8165823.71358423,-0.1489901185591416,8165823.71358423,-163.2333791257906,8165823.71358423,-51.69452760069493,8165823.71358423,-0.00248221539361766
8184647.881346201,-0.1489903313739618,8184647.881346201,-163.1965578290254,8184647.881346201,-51.67770731773199,8184647.881346201,-0.002491281160597698
8203515.44329648,-0.1489905451713495,8203515.44329648,-163.1597473896088,8203515.44329648,-51.66089789679528,8203515.44329648,-0.002500371286862732
8222426.499469005,-0.1489907599560217,8222426.499469005,-163.1229478301152,8222426.499469005,-51.64409936048452,8222426.499469005,-0.002509485774042245
8241381.150128311,-0.1489909757321555,8241381.150128311,-163.086159173073,8241381.150128311,-51.62731173134689,8241381.150128311,-0.00251862462324987
8260379.495770072,-0.1489911925047129,8260379.495770072,-163.0493814409239,8260379.495770072,-51.61053503184668,8260379.495770072,-0.002527787835102675
8279421.637121622,-0.1489914102780056,8279421.637121622,-163.0126146560606,8279421.637121622,-51.59376928439704,8279421.637121622,-0.002536975409690294
8298507.675142501,-0.1489916290569896,8298507.675142501,-162.975858840785,8298507.675142501,-51.5770145113219,8298507.675142501,-0.002546187346587465
8317637.711024982,-0.1489918488456903,8317637.711024982,-162.9391140173577,8317637.711024982,-51.56027073490932,8317637.711024982,-0.002555423644860777
8336811.846194611,-0.1489920696494944,8336811.846194611,-162.9023802079365,8336811.846194611,-51.54353797733391,8336811.846194611,-0.002564684303045522
8356030.182310743,-0.1489922914726997,8356030.182310743,-162.8656574346325,8356030.182310743,-51.52681626072918,8356030.182310743,-0.002573969319160155
8375292.821267084,-0.1489925143198161,8375292.821267084,-162.8289457194805,8375292.821267084,-51.51010560715534,8375292.821267084,-0.002583278690688931
8394599.865192229,-0.1489927381963265,8394599.865192229,-162.7922450844186,8394599.865192229,-51.49340603856896,8394599.865192229,-0.002592612414589622
8413951.416450201,-0.1489929631059774,8413951.416450201,-162.7555555513466,8413951.416450201,-51.47671757689926,8413951.416450201,-0.002601970487286754
8433347.577640999,-0.1489931890542225,8433347.577640999,-162.7188771420585,8433347.577640999,-51.46004024395641,8433347.577640999,-0.002611352904672577
8452788.45160114,-0.1489934160458099,8452788.45160114,-162.6822098782832,8452788.45160114,-51.44337406149032,8452788.45160114,-0.0026207596621032
8472274.141404202,-0.1489936440854838,8472274.141404202,-162.6455537816644,8472274.141404202,-51.4267190511776,8472274.141404202,-0.00263019075438701
8491804.750361372,-0.1489938731778894,8491804.750361372,-162.6089088737887,8491804.750361372,-51.41007523461645,8491804.750361372,-0.002639646175800107
8511380.382021993,-0.1489941033281761,8511380.382021993,-162.5722751761265,8511380.382021993,-51.39344263331037,8511380.382021993,-0.002649125920060253
8531001.140174119,-0.1489943345408175,8531001.140174119,-162.5356527101081,8531001.140174119,-51.37682126870466,8531001.140174119,-0.002658629980354847
8550667.128845053,-0.1489945668214377,8550667.128845053,-162.4990414970335,8550667.128845053,-51.36021116212635,8550667.128845053,-0.002668158349301367
8570378.45230191,-0.1489948001740717,8570378.45230191,-162.4624415581701,8570378.45230191,-51.34361233486779,8570378.45230191,-0.002677711018978239
8590135.215052167,-0.1489950346042967,8590135.215052167,-162.425852914658,8590135.215052167,-51.32702480809273,8590135.215052167,-0.002687287980903609
8609937.521844212,-0.1489952701171846,8609937.521844212,-162.3892755875673,8609937.521844212,-51.31044860289152,8609937.521844212,-0.002696889226042095
8629785.477667904,-0.148995506717052,8629785.477667904,-162.3527095979061,8629785.477667904,-51.29388374029617,8629785.477667904,-0.002706514744786452
8649679.187755128,-0.1489957444095092,8649679.187755128,-162.3161549665494,8649679.187755128,-51.27733024120906,8649679.187755128,-0.002716164526983618
8669618.757580357,-0.1489959831993704,8669618.757580357,-162.279611714311,8669618.757580357,-51.26078812646625,8669618.757580357,-0.002725838561892263
8689604.292861205,-0.1489962230920997,8689604.292861205,-162.2430798619008,8689604.292861205,-51.24425741680129,8689604.292861205,-0.002735536838224268
8709635.899558987,-0.1489964640920303,8709635.899558987,-162.2065594299681,8709635.899558987,-51.22773813288709,8709635.899558987,-0.002745259344116743
8729713.683879292,-0.1489967062049525,8729713.683879292,-162.1700504390204,8729713.683879292,-51.21123029525872,8729713.683879292,-0.002755006067127206
8749837.752272531,-0.1489969494354405,8749837.752272531,-162.1335529095209,8749837.752272531,-51.19473392439917,8749837.752272531,-0.002764776994236468
8770008.211434513,-0.148997193789318,8770008.211434513,-162.097066861792,8770008.211434513,-51.17824904066062,8770008.211434513,-0.002774572111861173
8790225.168307004,-0.1489974392714576,8790225.168307004,-162.0605923160933,8790225.168307004,-51.16177566432572,8790225.168307004,-0.002784391405828711
8810488.730078297,-0.1489976858868311,8810488.730078297,-162.0241292925867,8810488.730078297,-51.14531381557715,8810488.730078297,-0.002794234861380112
8830799.004183779,-0.1489979336409138,8830799.004183779,-161.9876778113204,8830799.004183779,-51.12886351448947,8830799.004183779,-0.002804102463186439
8851156.098306501,-0.1489981825388993,8851156.098306501,-161.9512378922451,8851156.098306501,-51.11242478104251,8851156.098306501,-0.002813994195312126
8871560.120377751,-0.1489984325862743,8871560.120377751,-161.9148095552142,8871560.120377751,-51.09599763511189,8871560.120377751,-0.002823910041251634
8892011.178577622,-0.1489986837878548,8892011.178577622,-161.878392819995,8892011.178577622,-51.07958209649016,8892011.178577622,-0.002833849983898578
8912509.381335588,-0.1489989361494613,8912509.381335588,-161.841987706224,8912509.381335588,-51.06317818483844,8912509.381335588,-0.002843814005556332
8933054.837331081,-0.1489991896765944,8933054.837331081,-161.8055942334414,8933054.837331081,-51.04678591972463,8933054.837331081,-0.002853802087924524
8953647.655494062,-0.1489994443739012,8953647.655494062,-161.7692124211155,8953647.655494062,-51.03040532063887,8953647.655494062,-0.00286381421211446
8974287.945005603,-0.1489997002474582,8974287.945005603,-161.7328422885521,8974287.945005603,-51.01403640691844,8974287.945005603,-0.002873850358637552
8994975.815298466,-0.1489999573022834,8994975.815298466,-161.6964838549965,8994975.815298466,-50.99767919783154,8994975.815298466,-0.002883910507395661
9015711.376057679,-0.1490002155440551,9015711.376057679,-161.6601371395663,9015711.376057679,-50.98133371251848,9015711.376057679,-0.00289399463769171
9036494.73722112,-0.1490004749783896,9036494.73722112,-161.6238021612623,9036494.73722112,-50.96499997001026,9036494.73722112,-0.002904102728217133
9057326.008980101,-0.1490007356103853,9057326.008980101,-161.5874789389908,9057326.008980101,-50.948677989241,9057326.008980101,-0.002914234757066347
9078205.301779952,-0.1490009974459805,9078205.301779952,-161.5511674915329,9078205.301779952,-50.93236778901418,9078205.301779952,-0.00292439070170298
9099132.726320606,-0.1490012604903696,9099132.726320606,-161.5148678375742,9099132.726320606,-50.91606938803891,9099132.726320606,-0.002934570538998455
9120108.393557183,-0.1490015247493673,9120108.393557183,-161.4785799956607,9120108.393557183,-50.89978280489629,9120108.393557183,-0.002944774245200155
9141132.414700583,-0.1490017902282909,9141132.414700583,-161.4423039842455,9141132.414700583,-50.88350805806029,9141132.414700583,-0.002955001795941058
9162204.901218073,-0.149002056933248,9162204.901218073,-161.4060398216435,9162204.901218073,-50.86724516587542,9162204.901218073,-0.002965253166228165
9183325.96483388,-0.1490023248696493,9183325.96483388,-161.3697875260694,9183325.96483388,-50.85099414658107,9183325.96483388,-0.002975528330457925
9204495.717529779,-0.1490025940433739,9204495.717529779,-161.3335471156097,9204495.717529779,-50.83475501828865,9204495.717529779,-0.002985827262402727
9225714.271545693,-0.1490028644599413,9225714.271545693,-161.2973186082304,9225714.271545693,-50.81852779899948,9225714.271545693,-0.002996149935202213
9246981.739380283,-0.1490031361249677,9246981.739380283,-161.26110202179,9246981.739380283,-50.80231250659235,9246981.739380283,-0.00300649632138064
9268298.233791545,-0.1490034090443354,9268298.233791545,-161.2248973740071,9268298.233791545,-50.78610915881448,9268298.233791545,-0.003016866392828544
9289663.867797412,-0.1490036832239278,9289663.867797412,-161.1887046824808,9289663.867797412,-50.76991777329413,9289663.867797412,-0.003027260120807558
9311078.754676348,-0.1490039586696723,9311078.754676348,-161.1525239646849,9311078.754676348,-50.75373836752867,9311078.754676348,-0.003037677475947517
9332543.007967949,-0.1490042353867074,9332543.007967949,-161.1163552379824,9332543.007967949,-50.73757095891467,9332543.007967949,-0.003048118428242594
9354056.741473552,-0.1490045133823487,9354056.741473552,-161.0801985195561,9354056.741473552,-50.72141556466212,9354056.741473552,-0.003058582947051293
9375620.069256831,-0.1490047926607167,9375620.069256831,-161.0440538265476,9375620.069256831,-50.70527220193998,9375620.069256831,-0.003069071001106092
9397233.105644401,-0.1490050732289639,9397233.105644401,-161.0079211758912,9397233.105644401,-50.6891408877048,9397233.105644401,-0.003079582558488358
9418895.965226432,-0.1490053550929364,9418895.965226432,-160.9718005844157,9418895.965226432,-50.67302163882042,9418895.965226432,-0.003090117586640882
9440608.762857247,-0.1490056382583507,9440608.762857247,-160.935692068824,9440608.762857247,-50.65691447201903,9440608.762857247,-0.003100676052374629
9462371.613655938,-0.1490059227310802,9462371.613655938,-160.8995956456927,9462371.613655938,-50.64081940389934,9462371.613655938,-0.003111257921842683
9484184.633006973,-0.1490062085170297,9484184.633006973,-160.8635113314492,9484184.633006973,-50.62473645092414,9484184.633006973,-0.003121863160563398
9506047.936560811,-0.1490064956232421,9506047.936560811,-160.8274391423633,9506047.936560811,-50.60866562938706,9506047.936560811,-0.00313249173340785
9527961.640234511,-0.1490067840548248,9527961.640234511,-160.7913790946142,9527961.640234511,-50.59260695550311,9527961.640234511,-0.003143143604592117
9549925.860212347,-0.1490070738180228,9549925.860212347,-160.7553312042225,9549925.860212347,-50.57656044531398,9549925.860212347,-0.003153818737691743
9571940.712946426,-0.1490073649195916,9571940.712946426,-160.7192954870486,9571940.712946426,-50.56052611471234,9571940.712946426,-0.003164517095624367
9594006.315157307,-0.1490076573651193,9594006.315157307,-160.6832719588439,9594006.315157307,-50.5445039794794,9594006.315157307,-0.003175238640658403
9616122.783834618,-0.1490079511611669,9616122.783834618,-160.6472606351917,9616122.783834618,-50.52849405522952,9616122.783834618,-0.003185983334413035
9638290.236237671,-0.1490082463134687,9638290.236237671,-160.6112615315579,9638290.236237671,-50.51249635745832,9638290.236237671,-0.003196751137838917
9660508.789896095,-0.149008542828782,9660508.789896095,-160.5752746632385,9660508.789896095,-50.49651090148746,9660508.789896095,-0.003207542011243246
9682778.562610447,-0.1490088407132735,9682778.562610447,-160.5393000453965,9682778.562610447,-50.48053770251201,9682778.562610447,-0.003218355914274333
9705099.672452847,-0.1490091399732876,9705099.672452847,-160.5033376930425,9705099.672452847,-50.46457677557561,9705099.672452847,-0.003229192805915796
9727472.237767596,-0.1490094406153041,9727472.237767596,-160.467387621043,9727472.237767596,-50.44862813556817,9727472.237767596,-0.003240052644488493
9749896.377171809,-0.1490097426455133,9749896.377171809,-160.4314498441085,9749896.377171809,-50.43269179724006,9749896.377171809,-0.00325093538766788
9772372.209556041,-0.1490100460702057,9772372.209556041,-160.395524376817,9772372.209556041,-50.41676777519168,9772372.209556041,-0.003261840992446381
9794899.854084918,-0.1490103508956598,9794899.854084918,-160.3596112335834,9794899.854084918,-50.40085608387082,9794899.854084918,-0.003272769415167146
9817479.430197768,-0.1490106571293069,9817479.430197768,-160.3237104286337,9817479.430197768,-50.38495673753616,9817479.430197768,-0.003283720611502827
9840111.057609256,-0.1490109647762809,9840111.057609256,-160.287821976111,9840111.057609256,-50.3690697503636,9840111.057609256,-0.00329469453646232
9862794.856310017,-0.1490112738444212,9862794.856310017,-160.2519458899336,9862794.856310017,-50.35319513629709,9862794.856310017,-0.003305691144386905
9885530.946567295,-0.1490115843396955,9885530.946567295,-160.2160821839092,9885530.946567295,-50.33733290917391,9885530.946567295,-0.003316710388944451
9908319.448925577,-0.1490118962683264,9908319.448925577,-160.1802308716701,9908319.448925577,-50.32148308266868,9908319.448925577,-0.003327752223149668
9931160.484207233,-0.1490122096377228,9931160.484207233,-160.1443919666794,9931160.484207233,-50.30564567026568,9931160.484207233,-0.003338816599327444
9954054.173513159,-0.1490125244537277,9954054.173513159,-160.1085654822671,9954054.173513159,-50.28982068532945,9954054.173513159,-0.003349903469151428
9977000.638223417,-0.1490128407236224,9977000.638223417,-160.0727514315664,9977000.638223417,-50.27400814102684,9977000.638223417,-0.003361012783604473
9999999.999997878,-0.1490131584541181,9999999.999997878,-160.0369498275687,9999999.999997878,-50.25820805037647,9999999.999997878,-0.003372144493014318
10023052.38077687,-0.1490134776513846,10023052.38077687,-160.0011606831037,10023052.38077687,-50.24242042624857,10023052.38077687,-0.003383298547025618
10046157.90278182,-0.1490137983226159,10046157.90278182,-159.9653840108304,10046157.90278182,-50.22664528132182,10046157.90278182,-0.003394474894612465
10069316.6885159,-0.1490141204749871,10069316.6885159,-159.9296198232119,10069316.6885159,-50.21088262810754,10069316.6885159,-0.003405673484076464
10092528.8607647,-0.1490144441146957,10092528.8607647,-159.8938681326001,10092528.8607647,-50.19513247897553,10092528.8607647,-0.003416894263037076
10115794.54259684,-0.1490147692488795,10115794.54259684,-159.8581289511333,10115794.54259684,-50.17939484610514,10115794.54259684,-0.003428137178445119
10139113.85736464,-0.1490150958842932,10139113.85736464,-159.8224022907993,10139113.85736464,-50.16366974151541,10139113.85736464,-0.003439402176574078
10162486.9287048,-0.1490154240285179,10162486.9287048,-159.786688163386,10162486.9287048,-50.14795717702744,10162486.9287048,-0.003450689203017211
10185913.880539,-0.1490157536874578,10185913.880539,-159.7509865805634,10185913.880539,-50.1322571643417,10185913.880539,-0.003461998202692355
10209394.83707463,-0.1490160848688551,10209394.83707463,-159.7152975537682,10209394.83707463,-50.11656971493218,10209394.83707463,-0.003473329119839041
10232929.92280537,-0.1490164175795154,10232929.92280537,-159.6796210942981,10232929.92280537,-50.10089484012271,10232929.92280537,-0.003484681898019442
10256519.26251189,-0.1490167518265992,10256519.26251189,-159.6439572132516,10256519.26251189,-50.08523255105577,10256519.26251189,-0.003496056480117406
10280162.98126255,-0.1490170876170708,10280162.98126255,-159.6083059215649,10280162.98126255,-50.06958285869584,10280162.98126255,-0.003507452808333628
10303861.20441397,-0.1490174249581469,10303861.20441397,-159.5726672299901,10303861.20441397,-50.05394577382741,10303861.20441397,-0.003518870824192393
10327614.05761178,-0.1490177638570312,10327614.05761178,-159.5370411490946,10327614.05761178,-50.03832130705533,10327614.05761178,-0.003530310468539646
10351421.66679123,-0.1490181043206077,10351421.66679123,-159.5014276892748,10351421.66679123,-50.02270946880781,10351421.66679123,-0.003541771681535265
10375284.15817792,-0.1490184463568012,10375284.15817792,-159.4658268607216,10375284.15817792,-50.00711026930819,10375284.15817792,-0.003553254402664629
10399201.65828838,-0.1490187899724005,10399201.65828838,-159.4302386734591,10399201.65828838,-49.99152371862269,10399201.65828838,-0.003564758570733796
10423174.29393082,-0.1490191351745406,10423174.29393082,-159.3946631373356,10423174.29393082,-49.9759498266267,10423174.29393082,-0.003576284123867562
10447202.19220577,-0.1490194819703921,10447202.19220577,-159.3591002620004,10447202.19220577,-49.96038860300993,10447202.19220577,-0.003587830999503666
10471285.48050676,-0.1490198303680985,10471285.48050676,-159.3235500568981,10471285.48050676,-49.94484005724555,10471285.48050676,-0.003599399134401469
10495424.28652098,-0.149020180374581,10495424.28652098,-159.2880125313061,10495424.28652098,-49.9293041986508,10495424.28652098,-0.003610988464649665
10519618.73822998,-0.1490205319973349,10519618.73822998,-159.2524876943043,10519618.73822998,-49.91378103634163,10519618.73822998,-0.00362259892564216
10543868.96391034,-0.1490208852438101,10543868.96391034,-159.2169755547868,10543868.96391034,-49.8982705792432,10543868.96391034,-0.003634230452100246
10568175.09213433,-0.1490212401215107,10568175.09213433,-159.1814761214447,10568175.09213433,-49.88277283608636,10568175.09213433,-0.003645882978068745
10592537.25177063,-0.1490215966380376,10592537.25177063,-159.1459894027815,10592537.25177063,-49.8672878154095,10592537.25177063,-0.003657556436899595
10616955.57198498,-0.1490219548008558,10616955.57198498,-159.1105154071031,10616955.57198498,-49.85181552555478,10616955.57198498,-0.003669250761272113
10641430.18224089,-0.1490223146175829,10641430.18224089,-159.0750541425204,10641430.18224089,-49.83635597466797,10641430.18224089,-0.003680965883192012
10665961.2123003,-0.149022676095928,10665961.2123003,-159.039605616946,10665961.2123003,-49.82090917069834,10665961.2123003,-0.003692701733973075
10690548.7922243,-0.1490230392435627,10690548.7922243,-159.0041698380893,10690548.7922243,-49.80547512139447,10690548.7922243,-0.003704458244257402
10715193.05237377,-0.1490234040681521,10715193.05237377,-158.96874681347,10715193.05237377,-49.79005383430624,10715193.05237377,-0.003716235344004793
